id,name,filename,duration,kind
668,Спустить паруса!,icon_buff_debuff.dds,3600,2
669,Безобразное чудовище,icon_skill_buff66.dds,180000,1
670,Стальная броня I,icon_skill_adamant15.dds,60000,1
671,Стальная броня II,icon_skill_adamant15.dds,60000,1
672,Защита I,icon_skill_adamant15.dds,1500000,1
673,Защита II,icon_skill_adamant15.dds,1500000,1
674,Защита III,icon_skill_adamant15.dds,1500000,1
675,Стальная броня VI,icon_skill_adamant15.dds,60000,1
676,Стальная броня VII,icon_skill_adamant15.dds,60000,1
677,Стальная броня VIII,icon_skill_adamant15.dds,60000,1
678,Стальная броня IX,icon_skill_adamant15.dds,60000,1
679,Стальная броня X,icon_skill_adamant15.dds,60000,1
680,Шашлычки из курицы,icon_item_0220.dds,1800000,1
681,Ручная лошадь,icon_skill_buff28.dds,10000,1
682,Древний призрак,icon_skill_buff115.dds,60000,1
683,Фаршированная индейка,icon_item_0223.dds,1800000,1
684,Баранина по-нараянски,icon_item_0204.dds,1800000,1
685,Бифштекс с грибами,icon_item_0201.dds,1800000,1
686,Копченая утятина,icon_item_0203.dds,1800000,1
687,Свиные ребрышки,icon_item_0204.dds,1800000,1
688,Козлятина по-лилиотски,icon_item_0204.dds,1800000,1
689,Лангуст на пару,icon_item_0200.dds,1800000,1
690,Копченая гусятина,icon_item_0203.dds,1800000,1
691,Фаршированная курица,icon_item_0204.dds,1800000,1
692,Индюшатина по-хазирски,icon_item_0201.dds,1800000,1
693,Сытная похлебка,icon_item_0222.dds,1800000,1
694,Воздушный омлет,quest/icon_item_quest068.dds,1800000,1
695,Гусятина с корочкой,icon_item_0204.dds,1800000,1
696,Рагу по-хаторски,icon_item_0223.dds,1800000,1
697,Суп из морепродуктов,icon_item_0222.dds,1800000,1
698,Фруктовый сок,icon_item_0335.dds,1800000,1
699,Фруктовое желе,icon_item_0202.dds,1800000,1
700,Фруктовый нектар,icon_item_0334.dds,1800000,1
701,Забродивший нектар,icon_item_0336.dds,1800000,1
702,Картофельный суп,icon_item_0222.dds,20000,1
703,Морковное пюре,icon_item_0199.dds,20000,1
704,Картофель на шпажках,icon_item_0220.dds,20000,1
705,Тыквенный суп,icon_item_0199.dds,20000,1
706,Шашлык из летучих мышей,icon_buff_buff.dds,1800000,1
708,Гигантский краб со специями,icon_buff_buff.dds,1800000,1
709,Жареный плавник русалки,icon_buff_buff.dds,1800000,1
710,Жаркое из аллигатора,icon_buff_buff.dds,1800000,1
711,Язычки поглотителей,icon_buff_buff.dds,1800000,1
712,Тушеные крокодильи яйца,icon_buff_buff.dds,1800000,1
713,Легкие доспехи,icon_item_jacketofcloth.dds,0,1
714,Полный комплект легких доспехов,icon_item_jacketofcloth.dds,0,1
715,Средние доспехи,icon_item_jacketofleather.dds,0,1
716,Полный комплект средних доспехов,icon_item_jacketofleather.dds,0,1
717,Тяжелые доспехи,icon_item_jacketofarmor.dds,0,1
719,Призрак Мари,icon_skill_buff115.dds,0,1
720,Подозрительный шаман,icon_skill_buff66.dds,60000,1
721,Внушение усталости,icon_skill_buff23.dds,3000,1
722,Страж озера,icon_skill_buff66.dds,60000,1
723,Токсичная субстанция,icon_skill_buff14.dds,60000,1
724,Очищение,icon_skill_buff116.dds,3000,1
725,Водяной смерч,icon_skill_buff66.dds,300000,1
726,Засада,icon_skill_buff66.dds,60000,1
727,Поимка,icon_skill_buff16.dds,5000,1
729,Молния,icon_skill_buff59.dds,1000,2
734,Отбрасывание,icon_skill_buff01.dds,2500,2
735,Вуаль,icon_buff_buff.dds,1000,1
738,Прятки,icon_skill_buff69.dds,60000,1
739,Ярость,icon_buff_buff.dds,2000,3
740,Полный комплект тяжелых доспехов,icon_item_jacketofarmor.dds,0,1
741,Метка вора,icon_skill_buff117.dds,60000,2
742,Незаконное проникновение,icon_skill_buff56.dds,180000,2
743,Сфера,icon_buff_debuff.dds,10000,2
744,Ловля души,icon_skill_buff115.dds,3000,1
745,Энергетический щит I,icon_skill_buff42.dds,9000,1
746,Тест,icon_buff_debuff.dds,5000,2
747,Ритуал некроманта,icon_skill_buff49.dds,10000000,1
749,Огненный вихрь,icon_skill_buff61.dds,0,1
750,Сильный ветер,icon_skill_will08.dds,5000,2
751,Напор ветра,icon_skill_will08.dds,0,1
752,Обездвиживание,icon_skill_romance06.dds,5000,2
753,Плоды терпения,icon_skill_love14.dds,0,1
754,Липкая паутина,quest/icon_item_quest020.dds,3000,2
756,Ужас,icon_skill_illusion05.dds,2000,2
757,Безоглядная ярость,icon_skill_death12.dds,5000,2
758,Дрожь,icon_skill_buff01.dds,1500,2
759,Отравление,icon_skill_buff14.dds,5000,2
760,Яд,icon_skill_buff14.dds,10000,2
761,Ядовитый туман,icon_skill_buff14.dds,5000,2
762,Шок,icon_skill_buff10.dds,1500,2
763,Оцепенение,icon_skill_magic06.dds,10000,2
764,Ожог,icon_skill_buff61.dds,10000,2
765,Боевой дух,icon_skill_love13.dds,120000,1
766,Безудержное веселье,icon_skill_illusion05.dds,5000,2
767,Тест,icon_item_0215.dds,0,2
768,Очищение мстительного духа,icon_skill_buff116.dds,4000,2
769,Масло,icon_buff_debuff.dds,4000,2
770,Оглушение,icon_skill_buff10.dds,2000,2
771,Очарование,icon_skill_buff75.dds,60000,2
772,Дисгармония,icon_skill_buff04.dds,2000,2
773,Подозрительный стражник,icon_skill_buff09.dds,120000,1
774,Завершение обучения,icon_item_0215.dds,100000,2
775,Очищение,icon_skill_buff116.dds,5000,1
776,Дух ледяного ветра,icon_skill_buff89.dds,15000,1
777,Диссонанс,icon_skill_buff76.dds,6000,2
778,Гимн земли I,icon_skill_buff72.dds,15000,3
779,Побег,icon_skill_illusion05.dds,2000,2
780,Целебный источник,icon_skill_romance26.dds,60000,1
781,Виртуозная игра,icon_skill_romance16.dds,0,1
782,Опьянение,icon_skill_buff46.dds,6000,1
783,Сильный дух,icon_skill_love18.dds,0,1
784,Аура защиты I,icon_skill_buff89.dds,0,1
785,Аура защиты II,icon_skill_buff89.dds,0,1
786,Аура защиты III,icon_skill_buff89.dds,0,1
787,Аура защиты IV,icon_skill_buff89.dds,0,1
788,Эффективное исцеление,icon_skill_love19.dds,0,1
789,Священная война,icon_skill_love17.dds,60000,1
790,Поломка механизма,icon_buff_debuff.dds,10000,1
792,Вихрь ударов,unknown_item.dds,5000,1
793,Концентрация,icon_skill_will19.dds,0,1
794,Жизненная сила I,icon_skill_buff39.dds,1800000,1
795,Жизненная сила II,icon_skill_buff39.dds,1800000,1
796,Жизненная сила III,icon_skill_buff39.dds,1800000,1
797,Расход заряда духа,icon_skill_buff45.dds,990,3
798,Парализующий яд,icon_skill_buff14.dds,2000,2
800,Походный марш I,icon_skill_buff71.dds,4800,1
801,Походный марш II,icon_skill_buff71.dds,3800,1
802,Походный марш III,icon_skill_buff71.dds,4800,1
803,Походный марш IV,icon_skill_buff71.dds,4800,1
804,Походный марш V,icon_skill_buff71.dds,4800,1
805,Постижение магии,icon_skill_illusion15.dds,0,1
806,Кража маны,icon_skill_illusion17.dds,0,1
807,Вмешательство,icon_skill_buff22.dds,400,2
808,Без защиты,icon_skill_buff07.dds,2000,2
809,Решающий удар,icon_skill_buff03.dds,2000,2
810,Непокорный дух,icon_skill_buff06.dds,3000,1
811,Боеготовность,icon_skill_fight17.dds,0,1
812,Бастион,icon_skill_adamant15.dds,0,1
813,Бастион,icon_skill_adamant15.dds,9000,1
815,Абсолютная защита,icon_skill_illusion13.dds,10000,1
816,Тестовое умение призыва NPC,unknown_item.dds,2000,1
817,Тестовое умение NPC,unknown_item.dds,2000,1
821,Ужас,icon_skill_buff119.dds,3000,2
822,Умиротворение,icon_skill_romance23.dds,0,2
824,Привлечение внимания,icon_skill_fight19.dds,300,2
826,Поимка,icon_skill_buff16.dds,500,2
827,Провокация,icon_skill_buff28.dds,5000,2
828,Бессилие,icon_skill_buff123.dds,7000,2
829,Из земли в землю,icon_skill_buff119.dds,1500,2
830,Несгибаемый защитник,icon_skill_adamant20.dds,0,1
831,Амбидекстрия,icon_skill_fight20.dds,0,1
832,Песнь исцеления I,icon_skill_buff78.dds,4800,1
833,Песнь исцеления I,icon_skill_buff78.dds,4800,1
834,Песнь исцеления II,icon_skill_buff78.dds,4800,1
835,Песнь исцеления III,icon_skill_buff78.dds,4800,1
836,Болезнетворная аура,icon_skill_buff79.dds,1200,2
837,Шок,icon_skill_buff10.dds,10000,2
838,Источник силы,icon_buff_buff.dds,100000,1
839,Безоглядная ярость,icon_skill_death12.dds,30000,2
840,Без защиты,icon_skill_buff07.dds,25000,2
841,Жизненная сила,icon_buff_buff.dds,1800000,1
842,Сфера,icon_buff_debuff.dds,15000,2
843,Слабость,icon_skill_buff19.dds,0,2
844,Падение,icon_skill_buff95.dds,3000,2
845,Прыть,icon_skill_buff70.dds,2000,1
846,Пропуск в Ицну,icon_buff_buff.dds,2400000,1
847,Аура беспомощности,icon_skill_buff84.dds,2000,2
848,Рапсодия битвы I,icon_skill_buff83.dds,4800,1
849,Рапсодия битвы II,icon_skill_buff83.dds,4800,1
850,Рапсодия битвы I,icon_skill_buff83.dds,4800,1
853,Уязвимость,icon_skill_buff73.dds,2000,2
854,Энергетический щит II,icon_skill_buff42.dds,9000,1
855,Энергетический щит III,icon_skill_buff42.dds,9000,1
856,Энергетический щит IV,icon_skill_buff42.dds,9000,1
857,Энергетический щит V,icon_skill_buff42.dds,9000,1
858,Мощная аура защиты I,icon_skill_buff89.dds,0,1
859,Мощная аура защиты II,icon_skill_buff89.dds,0,1
860,Мощная аура защиты III,icon_skill_buff89.dds,0,1
861,Мощная аура защиты IV,icon_skill_buff89.dds,0,1
862,Сверкающий предмет,icon_skill_buff44.dds,60000,2
863,Невинная уловка,icon_skill_vocation17.dds,0,1
864,Ярость,icon_skill_death20.dds,600000,1
865,Погребенная сила,icon_item_0215.dds,2000,2
866,Атака гигантской горгульи,icon_buff_buff.dds,2000,1
867,Подарок,icon_skill_buff66.dds,12000,1
869,Окованный ящик,icon_skill_buff21.dds,5000,1
870,Жажда крови,icon_skill_buff66.dds,25000,1
871,Жажда крови,icon_skill_vocation02.dds,100,1
872,Спокойствие,icon_skill_buff16.dds,1000,1
873,Ярость,icon_skill_buff09.dds,30000,1
875,Метка лесных разбойников,icon_skill_buff90.dds,0,1
876,Золотистый кальмар,icon_skill_buff66.dds,20000,1
877,Сильный шок,icon_skill_buff05.dds,500,3
878,Действие успокоительного,icon_skill_buff28.dds,4000,1
880,Вихрь ударов,unknown_item.dds,1000,3
882,Жажда крови,icon_skill_vocation14.dds,1000,1
883,Обездвиживание,icon_skill_buff55.dds,4600,2
884,Дух пылающего тумана,icon_skill_buff61.dds,15000,1
885,Оглушение,icon_buff_buff.dds,7000,1
886,Метка I,icon_skill_buff57.dds,15000,2
887,test_erikk,icon_buff_buff.dds,6000,1
888,Быстрая стрельба,icon_skill_wild16.dds,0,1
889,Снайпер,icon_skill_wild19.dds,0,1
890,Связь с лесным духом,icon_skill_buff16.dds,5000,2
891,Рассерженный лесной дух,icon_skill_buff66.dds,30000,2
892,Легкость перышка,icon_skill_magic17.dds,300000,1
893,Око бури,icon_skill_fight12.dds,400,2
894,Отскок,unknown_item.dds,600,2
895,Спринт,icon_skill_wild03.dds,300000,1
896,Невидимость,icon_skill_buff69.dds,300000,1
897,Упоение битвой,icon_skill_love13.dds,180000,1
898,Оковы,icon_skill_buff05.dds,0,3
899,Урон в дальнем бою,icon_skill_buff117.dds,60000,2
900,Злорадство старшего ученика,icon_skill_buff66.dds,120000,1
902,Ослепление,icon_buff_debuff.dds,2000,2
903,Грозный рык,icon_buff_debuff.dds,5000,2
904,Очищение духа,icon_skill_buff116.dds,60000,1
905,Замедленное падение,icon_skill_magic17.dds,30000,1
907,Страдание,icon_skill_buff115.dds,180000,1
908,Идентификация,icon_skill_buff05.dds,6000,1
910,Связь с духами,icon_skill_buff16.dds,5000,2
911,Сытость,icon_skill_buff89.dds,60000,2
912,Оковы,icon_skill_buff55.dds,30000,2
913,Оглушение,icon_skill_buff10.dds,60000,2
914,Неистовство,icon_skill_buff09.dds,60000,1
915,Рассеянность,icon_skill_buff19.dds,60000,2
916,Приручение шершня,icon_skill_buff28.dds,120000,2
917,Торнадо,quest/icon_item_questitem_use.dds,1000,2
918,Прыжок тигра,icon_item_0215.dds,20000,1
919,Вольная птица,icon_skill_buff100.dds,0,1
920,Земное притяжение,icon_skill_buff103.dds,0,1
921,Неуязвимость к оглушению,icon_skill_buff99.dds,0,1
922,Электрошок,icon_skill_buff59.dds,5000,2
923,Вялость,unknown_item.dds,5000,2
924,Опорожнение корыта,icon_skill_buff18.dds,5000,1
925,Оглушение,icon_skill_buff10.dds,1500,2
926,Благословение леса,icon_buff_buff.dds,3600000,1
